"uri","label","labelWithDiacritics","unlcdv:functions","unlcdv:countrySubdivision","unlcdv:countryCode","geo:lat","geo:long","value"
"unlcd:KGALA","Alamedin",,"unlcdf:2, unlcdf:3",,"unlcdc:KG","42.9","74.63333","KGALA"
"unlcd:KGBYK","Balykchy",,"unlcdf:3","unlcds:KGY","unlcdc:KG","42.45","76.166664","KGBYK"
"unlcd:KGFRU","Bishkek (ex Frunze)",,"unlcdf:2, unlcdf:3, unlcdf:4","unlcds:KGGB","unlcdc:KG","42.866665","74.6","KGFRU"
"unlcd:KGJLD","Jalal-Abad",,"unlcdf:3","unlcds:KGJ","unlcdc:KG","40.933334","73.0","KGJLD"
"unlcd:KGMAN","Manas International Apt",,"unlcdf:3, unlcdf:4","unlcds:KGGB","unlcdc:KG","43.066666","74.48333","KGMAN"
"unlcd:KGNAR","Naryn",,"unlcdf:3","unlcds:KGY","unlcdc:KG","41.416668","76.0","KGNAR"
"unlcd:KGOSS","Osh",,"unlcdf:2, unlcdf:4",,"unlcdc:KG",,,"KGOSS"
"unlcd:KGRBC","Rybacje",,"unlcdf:3","unlcds:KGY","unlcdc:KG","42.466667","76.166664","KGRBC"
