"uri","label","labelWithDiacritics","unlcdv:functions","unlcdv:countrySubdivision","unlcdv:countryCode","geo:lat","geo:long","value"
"unlcd:MSBRD","Brades",,"unlcdf:3",,"unlcdc:MS","16.783333","-62.2","MSBRD"
"unlcd:MSLTB","Little Bay",,"unlcdf:1, unlcdf:3",,"unlcdc:MS","16.8","-62.2","MSLTB"
"unlcd:MSMNI","Montserrat",,"unlcdf:4",,"unlcdc:MS",,,"MSMNI"
"unlcd:MSPLY","Plymouth",,"unlcdf:1, unlcdf:5",,"unlcdc:MS",,,"MSPLY"
