"uri","label","labelWithDiacritics","unlcdv:functions","unlcdv:countrySubdivision","unlcdv:countryCode","geo:lat","geo:long","value"
"unlcd:KNBAS","Basseterre, Saint Kitts",,"unlcdf:1, unlcdf:5",,"unlcdc:KN",,,"KNBAS"
"unlcd:KNCHA","Charlestown",,"unlcdf:1, unlcdf:4",,"unlcdc:KN","17.133333","-62.616665","KNCHA"
"unlcd:KNNEV","Nevis",,"unlcdf:1, unlcdf:4",,"unlcdc:KN","17.15","-62.583332","KNNEV"
"unlcd:KNSKB","Saint Kitts",,"unlcdf:4, unlcdf:5",,"unlcdc:KN",,,"KNSKB"
